TransferId,BudgetLevel,DocType,BFY,RpioCode,FundCode,FundName,DocumentNumber,ProcessedDate,AhCode,AhName,OrgCode,OrgName,RcCode,DivisionName,AccountCode,ProgramAreaCode,ProgramAreaName,ProgramProjectName,ProgramProjectCode,FromTo,BocCode,BocName,Amount,Purpose
214,7,CRP,2021,06,F,LUST,CRP OMS-OB-TRANSITSUBSIDY-REPROG-F,11/3/2020 17:44,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,YF2X04,O+A,OPERATIONS AND ADMINISTRATION,"FACILITIES INFRASTRUCTURE AN : TRANSIT SUBSIDY (HQ, RT)",F2,TO,10,PAYROLL,1000,OMS TRANSIT SUBSIDY REPROGRAMMING FOR CR #1 TO ESTABLISH A NEW PROGRAM RESULTS CODE (PRC 000YF2X04) IN BUDGET EXECUTION FOR TRANSIT SUBSIDY FUNDING FOR USE IN FY 2021. POC OMS SARAH VANFOSSEN (202-564-2259) AND LAUREL AJABI (202-564-59555)
215,7,CRP,2021,06,H,OIL SPILL,CRP OMS-OB-TRANSITSUBSIDY-REPROG-H,11/3/2020 17:20,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,YF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRASTRUCTURE AND OPERATIONS,F2,FROM,10,PAYROLL,1800,OMS TRANSIT SUBSIDY REPROGRAMMING FOR CR #1 TO ESTABLISH A NEW PROGRAM RESULTS CODE (PRC 000YF2X04) IN BUDGET EXECUTION FOR TRANSIT SUBSIDY FUNDING FOR USE IN FY 2021. POC OMS SARAH VANFOSSEN (202-564-2259) AND LAUREL AJABI (202-564-59555)
216,7,CRP,2021,06,H,OIL SPILL,CRP OMS-OB-TRANSITSUBSIDY-REPROG-H,11/3/2020 17:20,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,YF2X04,O+A,OPERATIONS AND ADMINISTRATION,"FACILITIES INFRASTRUCTURE AN : TRANSIT SUBSIDY (HQ, RT)",F2,TO,10,PAYROLL,1800,OMS TRANSIT SUBSIDY REPROGRAMMING FOR CR #1 TO ESTABLISH A NEW PROGRAM RESULTS CODE (PRC 000YF2X04) IN BUDGET EXECUTION FOR TRANSIT SUBSIDY FUNDING FOR USE IN FY 2021. POC OMS SARAH VANFOSSEN (202-564-2259) AND LAUREL AJABI (202-564-59555)
217,7,CRP,2021,06,T,SUPERFUND,CRP OMS-OB-TRANSITSUBSIDY-REPROG-T,11/3/2020 16:54,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,YF2,O+A,OPERATIONS AND ADMINISTRATION,FACILITIES INFRASTRUCTURE AND OPERATIONS,F2,FROM,10,PAYROLL,15800,OMS TRANSIT SUBSIDY REPROGRAMMING FOR CR #1 TO ESTABLISH A NEW PROGRAM RESULTS CODE (PRC 000YF2X04) IN BUDGET EXECUTION FOR TRANSIT SUBSIDY FUNDING FOR USE IN FY 2021. POC OMS SARAH VANFOSSEN (202-564-2259) AND LAUREL AJABI (202-564-59555)
218,7,CRP,2021,06,T,SUPERFUND,CRP OMS-OB-TRANSITSUBSIDY-REPROG-T,11/3/2020 16:54,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,YF2X04,O+A,OPERATIONS AND ADMINISTRATION,"FACILITIES INFRASTRUCTURE AN : TRANSIT SUBSIDY (HQ, RT)",F2,TO,10,PAYROLL,15800,OMS TRANSIT SUBSIDY REPROGRAMMING FOR CR #1 TO ESTABLISH A NEW PROGRAM RESULTS CODE (PRC 000YF2X04) IN BUDGET EXECUTION FOR TRANSIT SUBSIDY FUNDING FOR USE IN FY 2021. POC OMS SARAH VANFOSSEN (202-564-2259) AND LAUREL AJABI (202-564-59555)
219,7,DRP,2019,06,B,EPM,DRP OB-2020-B-00012,2/25/2020 13:53,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E44,ENF,ENFORCEMENT,CIVIL ENFORCEMENT,44,FROM,10,PAYROLL,524898,THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628
220,7,DRP,2019,06,B,EPM,DRP OB-2020-B-00013,2/25/2020 15:12,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,B53,WHHP,WATER: HUMAN HEALTH PROTECTION,DRINKING WATER PROGRAM,53,FROM,10,PAYROLL,202642,THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628
221,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-04-ARD041520,4/30/2020 19:43,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A04,CG,CATEGORICAL GRANTS,CATEGORICAL GRANT: STATE AND LOCAL AIR QUALITY MANAGEMENT,04,TO,41,GRANTS,67899.18,REQUESTS RECERTIFICATION OF DEOBLIGATED CATEGORICAL GRANTS FUNDS FOR RE-USE THROUGHOUT R6.  THE RECOVERED FUNDING WILL BE APPLIED TOWARD CURRENT AQM PROJECTS SUPPORTING BOTH STATES AND TRIBES IN THE R6 IAW CAA REQUIREMENTS AND WITHOUT ADVERSE IMPACT. RECERT ID: 2020415134545BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
222,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-06-WD050820,5/26/2020 15:26,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,B06,CG,CATEGORICAL GRANTS,POLLUTION CONTROL (SEC.106),06,TO,41,GRANTS,84828.6,REQUEST RECERTIFICATION OF STAG (E1) POLLUTION CONTROL (SECTION 106). THE RECOVERED FUNDS WILL BE REDISTRIBUTED IN R6 IAW CWA 106 REQUIREMENTS ON TRIBAL WATERSHEDS W/OUT ADVERSE IMPACT.  RECERT ID: 202058143417 BUDGET POC:  TERRY EPPLER 214.665.3174PROGRAM POC:  BARBARA SCHRODT 214.665.7105
223,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-14-LCARD050520,5/26/2020 15:03,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,E14,CG,CATEGORICAL GRANTS,CAT GRANT: TOXIC SUBST COMPL,14,TO,41,GRANTS,19158.3,REQUEST RECERTIFICATION OF STAG (E1) CG TOXIC SUBSTANCES COMPLIANCE (14).  FUNDS WILL BE REDISTRIBUTED IN THE REGION IAW TSCA REQUIREMENTS AND EPA RMDS 2520 W/OUT ADVERSE IMPACT.  RECERT ID:  202056101710 BUDGET POC:  TERRY EPPLER PROGRAM POC: PATTI SONNTAG
224,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-15-EJ050620,5/26/2020 15:28,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,L15,CG,CATEGORICAL GRANTS,CATEGORICAL GRANT:  TRIBAL GENERAL ASSISTANCE PROGRAM,15,TO,41,GRANTS,24395.81,REQUESTS THE RECERTIFICATION OF STAG (E1) TRIBAL ASSISTANCE GRANTS (15) DEOBLIGATED FUNDS.  THE RECOVERED FUNDS WILL BE REDISTRIBUTED IN THE REGION IAW CWA REQUIREMENTS AND EPA RMDS 2520 W/OUT ADVERSE IMPACT.  RECERT ID:  2020417104737 BUDGET POC:  TERRY EPPLER PROGRAM POC:  RANDY GEE
225,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-17-ARD082620-A,8/26/2020 19:53,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A17,CG,CATEGORICAL GRANTS,CAT GRANT:TRIBAL AIR QUAL MGT,17,TO,41,GRANTS,74596.53,REQUESTS RECERTIFICATION AND RECOVERY OF STAG AIR TRIBAL FUNDS FOR REDISTRIBUTION IN REGION 6. THE FUNDS WILL BE USED ON OTHER CURRENT STAG PROJECTS AQM PROJECTS IAW CAA REQUIREMENTS WITHOUT ADVERSE IMPACT.  RECERT ID: 202082691421 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
226,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-17-ARD082620-B,8/26/2020 19:51,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A17,CG,CATEGORICAL GRANTS,CAT GRANT:TRIBAL AIR QUAL MGT,17,TO,41,GRANTS,16995.5,REQUESTS RECERTIFICATION AND RECOVERY OF STAG AIR TRIBAL FUNDS FOR REDISTRIBUTION IN REGION 6. THE FUNDS WILL BE USED ON OTHER CURRENT STAG PROJECTS AQM PROJECTS IAW CAA REQUIREMENTS WITHOUT ADVERSE IMPACT.  RECERT ID: 20208269183 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
227,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-A04-LCR010919,2/10/2020 18:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A04XPM,CG,CATEGORICAL GRANTS,CATEGORICAL GRANT: STATE AND LOCAL AIR QUALITY MGMT: PARTICU,04,TO,41,GRANTS,508.8,REQUEST RECERTIFICATION OF STAG (E1) FUNDS IN THE AMOUNT OF $508.80.  REGION 6 REQUESTING 100% OF FUNDS RETURNED.  FUNDS WILL BE USED ON OTHER CURRENT STAG PROJECTS AQM PROJECTS IAW CAA REQUIREMENTS WITHOUT ADVERSE IMPACT.  RECERT ID: 2019123092445 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
228,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-A17-LCR010919,2/10/2020 18:53,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,A17,CG,CATEGORICAL GRANTS,CAT GRANT:TRIBAL AIR QUAL MGT,17,TO,41,GRANTS,48.29,REQUESTS RECERTIFICATION OF STAG FUNDS IN THE AMOUNT OF $48.29.  REGION 6 REQUESTING 100% OF FUNDS RETURNED.  FUNDS WILL BE USED ON OTHER CURRENT STAG PROJECTS AQM PROJECTS IAW CAA REQUIREMENTS WITHOUT ADVERSE IMPACT.  RECERT ID: 20191220145439 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
229,7,DRP,2019,06,E1D,STAG CAT GRANTS,DRP 06-2020-19E1D-C13-LCARD020720C,2/20/2020 18:46,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,C13,CG,CATEGORICAL GRANTS,CATEGORICAL GRANT:  POLLUTION PREVENTION,13,TO,41,GRANTS,16412.09,"THE PURPOSE OF THIS TRANSFER IS TO RECOVER DEOBLIGATED STAG POLLUTION PREVENTION FUNDS VIA RECERT ID: 202026155626. UPON RECERTIFICATION, THE FUNDING WILL APPLIED THROUGHOUT THE REGION IAW PPA/TSCA/RMDS 2520 WITHOUT ADVERSE IMPACT. BUDGET CONTACT: TERRY D EPPLER"
230,7,DRP,2019,06,E2D,CLEAN WATER SRF,DRP 06-2020-19E2D-80-WD062220,7/23/2020 16:29,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,B80,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),CLEAN WATER SRF,80,TO,41,GRANTS,465.78,"REQUEST RECERTIFICATION OF STAG (E2) CWSRF FUNDS. THE RECOVERED FUNDS WILL BE ADDED BACK IN TO THE SRF CAP GRANT FOR THE LOAN FUND  W/OUT ADVERSE IMPACT IAW EPA RMDS 2520, USC TITLE 31, AND ASSOC. GUIDANCE.  RECERT ID: 2020622131043 BUDGET POC:  TERRY EPPLER 214.665.3174PROGRAM POC:  BARBARA SCHRODT 214.665.7105"
231,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-ARD041520,4/30/2020 19:44,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,331024.53,REQUESTS RE-CERTIFICATION OF DE-OBLIGATED STAG FUNDS FOR RE-USE THROUGHOUT R6.  THE RECOVERED FUNDING WILL BE APPLIED TOWARD CURRENT DERA PROJECTS SUPPORTING BOTH STATES AND TRIBES IN THE R6 IAW CAA REQUIREMENTS AND WITHOUT ADVERSE IMPACT. RECERT ID: 2020415135955BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG
232,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-ARD050520,5/26/2020 15:32,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,1032104,REQUESTS RECERTIFICATION OF STAG (E4) DERA (H4) FUNDS THAT WILL BE REDISTRIBUTED WITHOUT ADVERSE IMPACT AS DESCRIBED IN THE PROGRAM MANAGER'S ATTACHED MEMORANDUM; THE TRANSFER OCCURS IAW RMDS 2520 AND PROVISIONS OF THE CAARECERT ID: 202056102623 BUDGET POC:  TERRY EPPLER 214.665.3174PROGRAM POC:  PATTI SONNTAG
233,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-ARD080520A,8/26/2020 19:37,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,237988.35,"REQUESTS THE RECOVERY OF DEOBLIGATED DERA (E4) FUNDS FOR RE-ALLOCATION. THIS TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW WITH EPA RMDS 2520, CFR 31, CAA  AND RELATED GUIDANCE.REQUEST ID 20208592424 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG"
234,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-ARD080520B,8/26/2020 19:39,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,578.35,"REQUESTS THE RECOVERY OF DEOBLIGATED DERA  (E4) FUNDS DIRECTLY FOR RE-ALLOCATION. THIS TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW WITH EPA RMDS 2520, CFR 31, CAA  AND RELATED GUIDANCE.REQUEST ID 20208510911 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG"
235,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-ARD080520C,8/26/2020 19:41,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,6198.66,"REQUESTS THE RECOVERY OF DEOBLIGATED DERA  (E4) FUNDS DIRECTLY FOR RE-ALLOCATION. THIS TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW WITH EPA RMDS 2520, CFR 31, CAA  AND RELATED GUIDANCE.REQUEST ID 20208510551 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG"
236,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-LCARD082120,9/1/2020 13:23,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,640000,"REQUESTS THE RECOVERY OF DEOBLIGATED DERA  (E4) FUNDS  FOR RE-ALLOCATION IN THE REGION. THIS TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW WITH EPA RMDS 2520, CFR 31, CAA  AND RELATED GUIDANCE.REQUEST ID 202082192038 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG"
237,7,DRP,2019,06,E4D,STAG EARMARKS,DRP 06-2020-19E4D-H4-LCARD090920,9/11/2020 14:07,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,AH4,STAG,STATE AND TRIBAL ASSISTANCE GRANTS (STAG),DIESEL EMISSIONS REDUCTION GRANT PROGRAM,H4,TO,41,GRANTS,17220.91,"REQUESTS THE RECOVERY OF DEOBLIGATED DERA  (E4) FUNDS DIRECTLY FOR RE-ALLOCATION IN THE REGION. THIS TRANSFER OCCURS W/OUT ADVERSE IMPACT IAW WITH EPA RMDS 2520, CFR 31, CAA  AND RELATED GUIDANCE.REQUEST ID 20209994755 BUDGET POC:  TERRY EPPLER PROGRAM POC:  PATTI SONNTAG"
238,7,DRP,2019,06,FD,LUST,DRP 06-2020-19FD-D87-41-LCR-040820,4/14/2020 21:33,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D87,LUST,UNDERGROUND STORAGE TANKS (LUST / UST),LUST COOPERATIVE AGREEMENTS,87,TO,41,GRANTS,272542.6,"REQUEST ID: 2020331152218; THIS REPROGRAM IS TO REQUEST100% OF DEOBLIGATED FUNDS FROM GRANT LS00651120 FOR REUSE GRANTS FOR LUST CLEANUP ACTIVITIES. PROGRAM POCS: ALINCOLN/PSONNTAG: 214-665-2239/2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
239,7,DRP,2019,06,FD,LUST,DRP 06-2020-19FD-DJ6-41-LCR-80520,8/19/2020 18:29,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DJ6,LUST,UNDERGROUND STORAGE TANKS (LUST / UST),LUST PREVENTION,J6,TO,41,GRANTS,223,"RECERT: 20208319357; REQUESTING 100% OF DEOBLIGATED FUNDS BACK FOR PROGRAM PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: PATTI SONNTAG, 214-665-2213; BUDGET POC: DONNIE HAZLE, 214-665-7105 "
240,7,DRP,2019,06,T,SUPERFUND,DRP OB-2020-SF-00014,2/25/2020 15:42,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,HF8,ITDMS,IT / DATA MANAGEMENT / SECURITY,IT/DATA MANAGEMENT,F8,FROM,10,PAYROLL,7213,THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628
241,7,DRP,2019,06,T,SUPERFUND,DRP OB-2020-SF-00016,2/25/2020 18:33,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,FROM,10,PAYROLL,7634,THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628
242,7,DRP,2019,06,T,SUPERFUND,DRP OB-2020-T-00015,2/25/2020 16:33,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,FROM,10,PAYROLL,99670,THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628 THIS REPROGRAMMING MOVES CARRYOVER PAY FUNDS TO AH 9T TO HOLD PENDING APPROVAL OF THE O+A CONGRESSIONAL REPROGRAMMING REQUEST. POC BETH BADEN 202-564-7628
243,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-6AE-DC6-SED-50620,6/4/2020 19:56,6A00E,REGION 06 REMOVALS,6A00E,REGION 06 REMOVALS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,478347.14,"REQUEST ID: 2020559127- THIS REPROGRAM REQESTS 100% OF DEOBLIGATED FUNDS FOR SED CLEANUP PROJECTS. THERE IS NO NEGATIVE IMPACT; PROGRAM POC:TYRONE HOSKINS, 214-665-7375;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
244,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-DC6-37-SED-72420,8/24/2020 12:53,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,37,CONTRACTS,792696.87,"RECERT: 2020811172544- THIS REPROGAM IS TO RECERTIFY 100% OF THE FUNDS TO R6. THERE IS NO NEGATIVE IMPACT AS THE FUNDS WILL BE USED ON PROGRAM PROJECTS INCLUDING THE ERRS TO. PROGRAM POC: TYRONE HOSKINS; 214-665-7375; BUDGET POC:DONNIE HAZLE, 214-665-7105 "
245,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-DC6-38-WCF-062620,7/9/2020 14:43,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,38,WORKING CAPITAL FUND,33977.5,"RECERT: 2020626152713; 100% FUNDS REQUESTED FROM THE 19DPRE0C06G SERVICE AGREEMENT. THERE IS NO NEGATIVE IMPACT AS THE FUNDS WILL BE OBLIGATED ON THE 20DPRE0C06G SERVICE AGREEMENT. BUDGET POC:DONNIE HAZLE, 214-665-7105 "
246,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-EC7-37-SED-051920,5/29/2020 13:39,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,36,EXPENSES,37000,"RECERT: 202051818499; THIS REPROGRAM REQUESTS 100% OF DEOBLIGATED FUNDS FOR CURRENT SED PROJECTS. THERE IS NO NEGATIVE IMPACT. PROGRAM POC:TYRONE HOSKINS, 214-665-7375;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
247,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-EC7-37-SED-051920,5/29/2020 13:39,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,402164.41,"RECERT: 202051818499; THIS REPROGRAM REQUESTS 100% OF DEOBLIGATED FUNDS FOR CURRENT SED PROJECTS. THERE IS NO NEGATIVE IMPACT. PROGRAM POC:TYRONE HOSKINS, 214-665-7375;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
248,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-EC7-37-SED-072920,8/26/2020 19:48,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,37,CONTRACTS,10293.5,"RECERT:2020729143026; REQUESTING 100% FUNDS RETURNED TO REGION 6 FOR SED ENFORCEMENT PRIORITIES. THERE IS NO NEGATIVE IMPACT TO THE LOSING BOC. PROGRAM POC: TYRONE HOSKINS, 214-665-7375;BUDGET POC:DONNIE HAZLE, 214-665-7105 "
249,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-VAR-38-WCF-052620,6/4/2020 19:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,D72,HS,HOMELAND SECURITY,"HOMELAND SECURITY:  PREPAREDNESS, RESPONSE, AND RECOVERY",72,TO,38,WORKING CAPITAL FUND,3.14,"RECERT: 2020521113842;FUNDS FOR WCF PRIORITIES. THIS REPROGRAM IS TO RETURN 100% OF DEOBLIGATED WCF FUNDS TO REGION 6 FOR CURRENT WCF PRIORITIES. THERE IS NO NEGATIVE IMPACT. BUDGET POC: DONNIE HAZLE, 214-665-7105 "
250,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-VAR-38-WCF-052620,6/4/2020 19:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC6,SF,SUPERFUND CLEANUP,SUPERFUND:  EMERGENCY RESPONSE AND REMOVAL,C6,TO,38,WORKING CAPITAL FUND,3507.24,"RECERT: 2020521113842;FUNDS FOR WCF PRIORITIES. THIS REPROGRAM IS TO RETURN 100% OF DEOBLIGATED WCF FUNDS TO REGION 6 FOR CURRENT WCF PRIORITIES. THERE IS NO NEGATIVE IMPACT. BUDGET POC: DONNIE HAZLE, 214-665-7105 "
251,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-VAR-38-WCF-052620,6/4/2020 19:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DC8,SF,SUPERFUND CLEANUP,SUPERFUND:  EPA EMERGENCY PREPAREDNESS,C8,TO,38,WORKING CAPITAL FUND,128.98,"RECERT: 2020521113842;FUNDS FOR WCF PRIORITIES. THIS REPROGRAM IS TO RETURN 100% OF DEOBLIGATED WCF FUNDS TO REGION 6 FOR CURRENT WCF PRIORITIES. THERE IS NO NEGATIVE IMPACT. BUDGET POC: DONNIE HAZLE, 214-665-7105 "
252,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-VAR-38-WCF-052620,6/4/2020 19:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,DD2,SF,SUPERFUND CLEANUP,SUPERFUND: REMEDIAL,D2,TO,38,WORKING CAPITAL FUND,26.34,"RECERT: 2020521113842;FUNDS FOR WCF PRIORITIES. THIS REPROGRAM IS TO RETURN 100% OF DEOBLIGATED WCF FUNDS TO REGION 6 FOR CURRENT WCF PRIORITIES. THERE IS NO NEGATIVE IMPACT. BUDGET POC: DONNIE HAZLE, 214-665-7105 "
253,7,DRP,2019,06,TD,SUPERFUND,DRP 06-2020-19TD-VAR-38-WCF-052620,6/4/2020 19:55,06,06 DALLAS,06,06 DALLAS,06,REGION 06 DALLAS,EC7,ENF,ENFORCEMENT,SUPERFUND:  ENFORCEMENT,C7,TO,38,WORKING CAPITAL FUND,48.6,"RECERT: 2020521113842;FUNDS FOR WCF PRIORITIES. THIS REPROGRAM IS TO RETURN 100% OF DEOBLIGATED WCF FUNDS TO REGION 6 FOR CURRENT WCF PRIORITIES. THERE IS NO NEGATIVE IMPACT. BUDGET POC: DONNIE HAZLE, 214-665-7105 "
